pidlink,kw03,kw04
290124102,,
290124204,2.0,3:Self
290130002,,
290130003,1.0,
290130005,1.0,3:Self
290130007,1.0,
290133102,2.0,4:Family
290134104,1.0,3:Self
290134202,1.0,3:Self
290134303,1.0,3:Self
290150002,2.0,3:Self
290150004,,
290150005,,
290160002,2.0,4:Family
290160005,1.0,3:Self
290180005,,
290180008,1.0,3:Self
290190002,,
290190003,2.0,3:Self
290190004,1.0,3:Self
290190006,1.0,3:Self
290200002,,
290205102,1.0,3:Self
290210003,,
290210005,2.0,3:Self
290210009,2.0,3:Self
290213104,2.0,3:Self
290223102,,
290230002,,
290270002,,
290270004,1.0,3:Self
290274202,,
290275102,1.0,3:Self
290300005,,
290300006,,
290410002,,
290420002,,
290420003,1.0,3:Self
290420004,1.0,3:Self
290420005,1.0,1:Parent
290430002,,
290430003,,
290440002,,
290440007,1.0,3:Self
290450003,,
290450004,1.0,3:Self
290450005,2.0,3:Self
290451103,1.0,3:Self
290451104,1.0,3:Self
290451202,4.0,
290453107,2.0,3:Self
291030002,1.0,
291030003,1.0,3:Self
291030004,,
291030005,1.0,3:Self
291035202,1.0,3:Self
291054102,1.0,3:Self
291070003,,
291080002,1.0,
291090005,1.0,3:Self
291100002,,
291100003,,
291100004,,
291100005,1.0,
291100006,1.0,3:Self
291110003,1.0,
291113102,,
291114102,,
291114202,,
291115102,1.0,3:Self
291120003,,
291120005,,
291120006,1.0,3:Self
291120009,1.0,3:Self
291130006,,
291131102,,
291132102,,
291150005,,
291152105,2.0,3:Self
291180002,,
291190002,,
291190003,1.0,3:Self
291200002,1.0,
291204102,1.0,3:Self
291410002,,
291410004,1.0,3:Self
291410006,1.0,3:Self
291420004,,
291430004,,
291430005,1.0,3:Self
291430007,1.0,3:Self
291430010,1.0,3:Self
291433102,,
291435402,1.0,3:Self
292010002,,
292010003,3.0,3:Self
292010004,,
292015102,1.0,3:Self
292020003,,
292020006,,
292020007,1.0,3:Self
292024202,,
292030003,,
292030007,,
292030009,1.0,3:Self
292030011,1.0,
292033202,,
292034102,,
292040002,,
292040003,1.0,3:Self
292040007,1.0,3:Self
292050005,,
292050006,1.0,
292050007,1.0,
292050008,,
292051102,,
292060002,,
292060005,1.0,3:Self
292064202,,
292070002,,
292070003,1.0,3:Self
292080003,,
292080004,,
292100003,1.0,
292105102,1.0,3:Self
292114202,1.0,3:Self
292130002,,
292130003,2.0,3:Self
292130005,1.0,3:Self
292140004,,
292140005,1.0,3:Self
292143102,,
292150003,,
292150004,2.0,1:Parent
292150005,,
292150006,,
292150007,,
292170003,,
292190002,,
292200002,,
292210003,,
292210004,1.0,
292220004,,
292220005,1.0,3:Self
292230002,,
292240003,2.0,3:Self
292240007,2.0,3:Self
292240008,1.0,3:Self
292244102,,
292244202,1.0,3:Self
292260002,,
292260003,1.0,1:Parent
292260004,1.0,3:Self
292270003,,
292290002,,
292290003,1.0,
292294202,,
292295102,1.0,3:Self
292295202,1.0,3:Self
292300002,,
292420002,,
292420004,,
292420005,,
292420006,1.0,3:Self
292430002,,
292430006,,
293020002,,
293020004,1.0,3:Self
293030002,,
293030004,1.0,3:Self
293060002,,
293060003,,
293070002,,
293070003,,
293070008,,
293070010,,
293071205,,
293074102,1.0,3:Self
293075102,1.0,3:Self
293080002,,
293084102,1.0,3:Self
293100002,,
293110001,,
293110007,,
293120002,,
293135102,1.0,3:Self
293140002,,
293140003,,
293140004,1.0,3:Self
293150004,,
293160001,2.0,
293160003,,
293170002,,
293170005,1.0,3:Self
293170007,1.0,3:Self
293180002,,
293180003,,
293180004,,
293204104,,
293210002,,
293214103,,
293220002,,
293240002,,
293240005,1.0,3:Self
293260002,,
293280003,,
293290004,,
293291103,1.0,1:Parent
293300004,,
293300005,,
293410002,,
293420007,1.0,
293424102,,
293430002,,
294010005,,
294020002,,
294020003,,
294020004,1.0,
294020006,1.0,3:Self
294030002,,
294030003,1.0,3:Self
294034102,,
294034202,1.0,3:Self
294050003,,
294050007,1.0,3:Self
294060004,2.0,3:Self
294060006,,
294060013,1.0,3:Self
294070003,,
294070007,,
294070010,1.0,3:Self
294081102,,
294090004,,
294093102,,
294100002,,
294100004,2.0,
294100011,1.0,3:Self
294103102,2.0,3:Self
294105102,2.0,3:Self
294110003,2.0,3:Self
294110008,1.0,3:Self
294110009,2.0,3:Self
294150003,2.0,3:Self
294150008,,
294150011,,
294153108,,
294154202,2.0,3:Self
294160002,,
294160007,1.0,3:Self
294170008,1.0,3:Self
294172102,1.0,
294173102,,
294173103,1.0,3:Self
294174104,,
294190002,,
294190006,,
294200002,,
294200005,1.0,
294200006,1.0,3:Self
294200009,1.0,1:Parent
294410007,1.0,3:Self
294413102,,
294414102,,
294414206,2.0,3:Self
294420005,,
294420008,1.0,3:Self
294420010,,
294423202,,
294423302,,
294440002,,
295015102,1.0,3:Self
295020005,,
295030004,,
295033103,,
295034102,1.0,3:Self
295034202,,
295040003,,
295040005,,
295060002,,
295060004,,
295070002,,
295070004,,
295100005,1.0,3:Self
295102104,,
295110002,,
295120003,,
295120004,2.0,3:Self
295120005,,
295120008,2.0,3:Self
295130004,,
295140006,,
295140008,1.0,3:Self
295143102,2.0,3:Self
295143106,2.0,3:Self
295145202,1.0,3:Self
295160003,2.0,3:Self
295160004,,
295160008,1.0,3:Self
295170002,1.0,
295174102,,
295175102,1.0,3:Self
295180003,,
295200006,,
295210002,,
295260002,,
295260003,,
295270003,,
295270004,2.0,3:Self
295270007,1.0,3:Self
295270008,1.0,3:Self
295280002,2.0,3:Self
295280003,,
295290004,,
295290005,,
295290006,1.0,3:Self
295290007,1.0,3:Self
295300002,,
295300005,,
295304202,,
295410002,,
295420004,2.0,3:Self
295420006,2.0,3:Self
295423305,,
295430001,,
295440002,,
295450004,2.0,3:Self
295460004,2.0,3:Self
295460006,1.0,
295464102,,
295465202,1.0,3:Self
295470003,,
295470007,,
296020002,,
296030004,,
296030005,,
296030009,,
296040002,,
296040003,1.0,3:Self
296045102,1.0,3:Self
296050002,,
296060002,,
296060003,,
296060004,,
296070003,,
296070005,1.0,3:Self
296070007,2.0,3:Self
296090007,2.0,3:Self
296091202,1.0,
296094102,,
296100003,,
296100010,,
296130002,,
296150002,,
296150008,1.0,3:Self
296164103,1.0,
296170002,,
296170003,2.0,3:Self
296170004,,
296170006,1.0,
296174202,2.0,3:Self
296175202,2.0,3:Self
296190003,,
296190004,,
296200002,,
297010003,,
297010006,3.0,3:Self
297010007,1.0,3:Self
297010009,2.0,3:Self
297010010,1.0,3:Self
297013105,1.0,3:Self
297020002,2.0,3:Self
297023103,1.0,
297024102,1.0,3:Self
297025102,1.0,1:Parent
297030002,,
297030003,,
297040002,,
297040003,1.0,3:Self
297100005,,
297100008,,
297103102,,
297103103,1.0,3:Self
297110002,,
297120002,,
297125102,1.0,3:Self
297130002,1.0,
297130004,1.0,3:Self
297140002,,
297140005,3.0,3:Self
297150003,2.0,3:Self
297150005,1.0,3:Self
297150007,1.0,3:Self
297155102,1.0,3:Self
297160004,,
297160005,1.0,3:Self
297170002,,
297180002,,
297190002,,
297194102,,
297200002,,
297200004,,
297204103,1.0,3:Self
297205202,1.0,3:Self
297210003,2.0,
297220002,,
297220003,,
297220004,1.0,3:Self
297225102,1.0,3:Self
297240002,,
297243102,,
297260002,1.0,
297270002,,
297275102,1.0,3:Self
297410002,,
297415102,1.0,3:Self
297420007,1.0,3:Self
297420008,,
297430002,,
297440002,,
297450002,1.0,
297450004,2.0,3:Self
297460002,,
297460003,,
297460004,2.0,3:Self
297460005,1.0,3:Self
297480004,,
297490003,,
297490004,,
297490009,,
298010004,,
298010005,1.0,3:Self
298020003,1.0,4:Family
298020004,1.0,3:Self
298020005,,
298025102,1.0,3:Self
298030003,,
298030008,,
298040003,,
298050002,,
298050003,1.0,3:Self
298060002,,
298060005,,
298060010,1.0,1:Parent
298070002,,
298070003,,
298080003,,
298080004,,
298080005,,
298090002,,
298090003,,
298110003,,
298110004,,
298120002,,
298130002,,
298130003,1.0,1:Parent
298140002,,
298140003,1.0,3:Self
298140005,,
298140010,,
298140011,1.0,3:Self
298140015,,
298145202,1.0,3:Self
298150002,,
298160002,,
298160003,1.0,3:Self
298170002,,
298170008,1.0,3:Self
298180002,,
298200004,1.0,1:Parent
298220004,,
298240004,,
298240005,,
298250002,,
298250003,,
298270002,,
298290002,2.0,
298290004,,
298300002,,
299010002,,
299010005,,
299014102,2.0,3:Self
299040003,,
299040007,1.0,3:Self
299050008,1.0,3:Self
299053104,1.0,
299053202,,
299054102,,
299054202,1.0,3:Self
299060003,2.0,4:Family
299070007,,
299080004,1.0,3:Self
299100003,,
299100004,,
299104102,,
299104202,1.0,3:Self
299110005,2.0,3:Self
299120001,,
299120004,,
299140002,,
299150003,,
299150006,1.0,3:Self
299154104,2.0,3:Self
299160003,,
299160004,1.0,3:Self
299160007,2.0,1:Parent
299170002,2.0,
299170004,1.0,3:Self
299180002,,
299190003,1.0,3:Self
299220002,,
299220003,1.0,3:Self
299230003,,
299232202,,
299240003,2.0,3:Self
299240005,,
299240007,1.0,
299245302,1.0,3:Self
299250002,,
299250003,1.0,
299255102,1.0,3:Self
299260003,,
299280002,3.0,
299290002,,
299290003,,
299290005,,
299290006,1.0,3:Self
299295102,1.0,3:Self
299300002,1.0,
299300004,,
299300007,1.0,4:Family
299301102,,
300010004,,
300010006,1.0,4:Family
300020004,,
300024302,,
300025102,1.0,3:Self
300060003,,
300060007,1.0,
300064102,,
300070002,,
300070005,,
300080002,,
300082106,1.0,3:Self
300083104,1.0,1:Parent
300090002,1.0,1:Parent
300095102,1.0,3:Self
300100006,1.0,3:Self
300104102,,
300110002,,
300110003,1.0,1:Parent
300110005,1.0,3:Self
300130006,1.0,3:Self
300130007,1.0,
300140002,,
300143102,,
300150005,,
300160002,,
300160003,,
300160005,,
300160006,1.0,3:Self
300170002,,
300170003,,
300170004,1.0,3:Self
301010002,,
301020002,,
301020006,1.0,3:Self
301024102,,
301040004,1.0,3:Self
301045102,1.0,3:Self
301050007,2.0,3:Self
301070002,,
301070003,1.0,3:Self
301080002,,
301090002,,
301100002,,
301100005,1.0,3:Self
301103102,,
301110002,,
301110008,1.0,1:Parent
301120005,,
301130002,,
301140002,,
301160002,,
301170002,,
301174102,2.0,4:Family
301180004,,
301182102,,
301190003,2.0,3:Self
301190004,3.0,3:Self
301220004,,
301230005,,
301233103,1.0,3:Self
301235102,1.0,3:Self
301240002,,
301250002,,
301250003,,
301250005,1.0,3:Self
301270002,2.0,3:Self
301270007,1.0,3:Self
301280002,,
301283102,,
301290002,,
301300002,2.0,
301300004,,
301300006,1.0,3:Self
301300011,2.0,3:Self
302010002,,
302014104,,
302020006,,
302021103,1.0,3:Self
302030002,1.0,3:Self
302030006,1.0,3:Self
302040002,,
302040010,,
302054102,3.0,1:Parent
302070003,,
302080002,,
302080003,2.0,3:Self
302085102,3.0,3:Self
302090002,1.0,
302100002,,
302100003,1.0,3:Self
302100004,,
302110002,,
302120003,,
302120005,1.0,3:Self
302140005,2.0,95:Other
302140008,1.0,3:Self
302142104,,
302145203,1.0,3:Self
302150002,,
302150004,,
302150005,1.0,3:Self
302151102,2.0,
302160002,,
302170002,,
302170003,2.0,3:Self
302180002,,
302180006,,
302185202,1.0,3:Self
302190006,,
302193106,,
302200002,1.0,
302210002,2.0,3:Self
302212104,,
302220002,2.0,3:Self
302220003,1.0,3:Self
302220005,,
302220006,,
302230002,,
302230006,1.0,1:Parent
302230007,1.0,3:Self
302234102,,
302250002,,
302250008,,
302254104,,
302260002,1.0,
302260004,1.0,3:Self
302270002,,
302280003,2.0,95:Other
302280009,1.0,3:Self
302283106,1.0,3:Self
302290003,1.0,
302300002,,
303010002,,
303030004,,
303060003,,
303060006,,
303060007,,
303060008,,
303063302,,
303073102,,
303080002,,
303090003,,
303103102,,
303110002,1.0,
303110010,,
303114202,,
303115102,1.0,3:Self
303120004,,
303130005,,
303135102,1.0,3:Self
303160002,,
303165104,1.0,3:Self
303170004,,
303180002,,
303180005,,
303183102,,
303194102,,
303200002,,
304020005,1.0,3:Self
304020006,1.0,3:Self
304030005,,
304050003,5.0,3:Self
304050006,,
304050011,,
304050013,1.0,3:Self
304054102,,
304054202,,
304072104,,
304072203,,
304075102,1.0,3:Self
304080002,,
304080004,1.0,
304090002,,
304095102,1.0,3:Self
304100003,,
304100008,1.0,3:Self
304101102,,
304104202,,
304105102,1.0,3:Self
304105202,2.0,3:Self
304105408,1.0,3:Self
304115102,1.0,3:Self
304120001,,
304130002,,
304130005,1.0,3:Self
304134102,,
304140003,,
304140007,,
304142102,,
304170009,,
304170010,,
304171102,,
304174102,,
304190004,,
304191102,,
305010004,,
305020008,,
305024102,,
305024302,,
305025102,1.0,3:Self
305040002,,
305045102,1.0,3:Self
305050002,1.0,
305054102,,
305060003,1.0,
305060004,,
305060005,,
305060006,1.0,3:Self
305060007,1.0,3:Self
305070002,,
305070003,,
305074102,,
305080003,,
305080009,3.0,3:Self
305084202,,
305100002,,
305100003,1.0,3:Self
305110007,2.0,3:Self
305113105,,
305120002,,
305130002,,
305140006,1.0,
305140008,,
305141102,,
305141202,,
305141302,,
305150004,,
305153102,,
305160002,,
305160006,1.0,3:Self
305170005,,
305170007,1.0,3:Self
305172102,,
305174102,2.0,3:Self
305190003,,
306010007,1.0,3:Self
306030006,1.0,3:Self
306030007,1.0,3:Self
306033202,,
306050005,,
306054102,,
306070005,,
306073103,,
306075102,1.0,3:Self
306080006,1.0,1:Parent
306083102,,
306090003,1.0,1:Parent
306090011,1.0,1:Parent
306094108,1.0,3:Self
306100006,1.0,4:Family
306150002,,
306160002,,
306160003,,
306170004,,
306180004,,
306180007,,
306190002,,
306200002,,
306200004,1.0,1:Parent
306200005,1.0,1:Parent
306210002,,
306220004,,
306220005,1.0,1:Parent
306225104,1.0,3:Self
306230003,,
306230004,,
306230006,1.0,1:Parent
306234103,,
306250002,,
306250007,1.0,3:Self
306260002,,
306270004,2.0,3:Self
306274102,,
306280002,,
306300002,,
306300003,,
306300008,2.0,3:Self
306300011,1.0,3:Self
307010006,2.0,3:Self
307020004,,
307030003,,
307040006,1.0,1:Parent
307050002,,
307050003,1.0,3:Self
307053103,1.0,3:Self
307060005,1.0,3:Self
307070002,,
307070004,1.0,1:Parent
307080005,1.0,3:Self
307080006,,
307080007,,
307080010,1.0,3:Self
307080013,1.0,3:Self
307084102,1.0,
307090006,,
307094202,,
307094302,,
307110002,2.0,3:Self
307110011,,
307114204,,
307120002,,
307130006,,
307140003,,
307163103,,
307164102,,
307170002,,
307170005,1.0,3:Self
307170007,,
307170011,1.0,3:Self
307170015,1.0,
307173109,1.0,1:Parent
307190002,1.0,
307190003,1.0,1:Parent
307200003,,
307200004,1.0,3:Self
308020002,,
308020003,,
308020004,,
308020005,1.0,3:Self
308020006,1.0,1:Parent
308030002,2.0,
308035102,1.0,3:Self
308040002,,
308045103,1.0,3:Self
308045202,1.0,3:Self
308054102,,
308060002,,
308060003,1.0,3:Self
308060006,,
308070002,,
308070003,,
308070004,1.0,3:Self
308075105,1.0,4:Family
308080004,,
308080005,1.0,3:Self
308080006,,
308080008,,
308093102,,
308100005,,
308100006,1.0,
308100008,1.0,3:Self
308100011,1.0,3:Self
308100012,1.0,3:Self
308120006,1.0,3:Self
308120009,,
308130003,,
308130004,,
308134202,,
308140006,,
308150003,,
308160002,,
308160004,1.0,3:Self
308170002,,
308170005,1.0,3:Self
308170012,1.0,3:Self
308180003,,
308180005,,
308190003,,
308200002,,
309010002,2.0,3:Self
309013102,,
309020002,,
309020006,1.0,1:Parent
309023106,1.0,3:Self
309030002,,
309030003,1.0,3:Self
309044104,,
309045102,1.0,3:Self
309050003,,
309060003,1.0,3:Self
309060005,,
309063102,,
309063103,1.0,3:Self
309064106,1.0,3:Self
309070003,,
309070004,,
309080007,1.0,3:Self
309080008,,
309083102,,
309083106,1.0,3:Self
309084104,1.0,1:Parent
309090008,,
309090009,1.0,3:Self
309090011,1.0,1:Parent
309094102,,
309094202,,
309100002,,
309100004,1.0,3:Self
309110003,,
309110004,,
309110005,1.0,1:Parent
309120004,1.0,3:Self
309124107,1.0,3:Self
309130003,,
309140002,1.0,
309140004,1.0,3:Self
309160004,,
309160011,1.0,3:Self
309170002,,
309170003,,
309170004,,
309180003,,
309180004,,
309180006,,
309190003,,
309190005,,
309191104,1.0,
309200003,1.0,
310010004,,
310010007,,
310013202,,
310013302,,
310030002,1.0,
310040004,,
310040010,2.0,3:Self
310044202,,
310045102,1.0,1:Parent
310050003,,
310050012,,
310050013,,
310080002,,
310094103,,
310100002,,
310100004,1.0,3:Self
310105102,1.0,3:Self
310110002,2.0,3:Self
310110003,1.0,3:Self
310120002,,
310124102,,
310124202,1.0,3:Self
310130002,,
310130004,1.0,1:Parent
310130008,1.0,3:Self
310140002,,
310140003,,
310140004,,
310140005,,
310140007,,
310140011,1.0,3:Self
310144304,,
310150002,,
310150004,1.0,1:Parent
310160001,,
310160002,,
310160003,,
310160004,1.0,3:Self
310165102,1.0,3:Self
310170003,,
310170006,,
310170010,1.0,3:Self
310170011,,
310170014,,
310180002,,
310190002,,
310190005,1.0,1:Parent
310190006,1.0,3:Self
310190015,1.0,3:Self
310194102,1.0,3:Self
310200003,,
310200006,1.0,3:Self
310205102,1.0,1:Parent
311010002,,
311020004,,
311020010,1.0,
311025103,1.0,3:Self
311030002,,
311030004,1.0,3:Self
311030005,,
311050003,,
311054102,,
311060002,,
311070002,,
311080002,,
311080004,1.0,3:Self
311090003,1.0,
311110014,1.0,3:Self
311111106,1.0,3:Self
311114102,,
311150004,,
311150007,,
311170002,,
311180003,,
311180005,,
311180009,,
311180011,1.0,3:Self
311183102,,
311190004,,
311200006,1.0,3:Self
311200010,,
311205102,1.0,3:Self
311410001,,
311420002,2.0,
311440004,1.0,3:Self
312020003,1.0,3:Self
312030002,,
312034102,,
312063102,1.0,3:Self
312070003,3.0,3:Self
312070006,,
312073102,,
312100003,,
312110002,1.0,1:Parent
312120002,,
312120003,1.0,3:Self
312120006,1.0,
312120009,,
312130002,,
312140004,1.0,3:Self
312170005,,
312180002,,
312180003,,
312210006,2.0,1:Parent
312230003,1.0,1:Parent
312250005,,
312280002,,
312290002,,
312300003,,
312303102,,
312410002,,
312424102,,
312424204,,
313010002,,
313020002,,
313020005,2.0,3:Self
313020010,1.0,1:Parent
313060005,,
313070004,,
313070005,2.0,4:Family
313070006,1.0,3:Self
313070007,2.0,
313080002,,
313120002,,
313124102,,
313130004,,
313133103,1.0,1:Parent
313134102,,
313150011,,
313160010,1.0,1:Parent
313190008,,
313200002,,
313200003,,
313210002,,
313210007,,
313220002,,
313220004,,
313220006,1.0,1:Parent
313224102,,
313230002,1.0,
313230010,,
313234102,2.0,3:Self
313240003,1.0,
313240004,,
313280002,1.0,1:Parent
313300004,1.0,1:Parent
313410002,1.0,
313410003,,
314010002,,
314040002,,
314040005,,
314050007,1.0,1:Parent
314050010,,
314053102,,
314080005,,
314090004,1.0,1:Parent
314090005,,
314095102,1.0,3:Self
314100002,,
314100007,2.0,3:Self
314130004,,
314140002,2.0,3:Self
314183104,,
314184102,,
314190003,,
314194104,2.0,3:Self
314194204,1.0,3:Self
314200002,,
314410004,2.0,1:Parent
314420003,1.0,1:Parent
314424103,,
315010004,,
315013103,1.0,1:Parent
315030004,,
315040002,1.0,
315040004,1.0,
315040005,,
315040007,1.0,4:Family
315050002,1.0,
315054102,,
315060004,2.0,1:Parent
315060005,,
315070005,1.0,4:Family
315080003,,
315080004,,
315090003,,
315090005,1.0,1:Parent
315093102,,
315100003,2.0,3:Self
315100005,1.0,3:Self
315100006,1.0,1:Parent
315100009,2.0,3:Self
315100012,,
315110003,,
315110008,1.0,1:Parent
315110016,1.0,3:Self
315114102,1.0,
315114202,,
315115202,1.0,1:Parent
315120003,1.0,
315140005,1.0,
315150002,,
315150003,,
315150004,1.0,3:Self
315150008,,
315160002,,
315160004,,
315163102,,
315170002,2.0,1:Parent
315174102,,
315180003,,
315210002,,
315220004,,
315230002,,
315230003,,
315233102,,
315234102,,
315240003,,
315240005,1.0,1:Parent
315250008,1.0,1:Parent
315270004,,
315270007,1.0,1:Parent
315280003,,
315280005,,
315280007,1.0,1:Parent
315280009,1.0,1:Parent
315281104,1.0,1:Parent
315290002,,
315290005,1.0,1:Parent
315290006,1.0,3:Self
315410002,1.0,
315410005,1.0,4:Family
315410008,,
315415204,1.0,4:Family
316010003,2.0,3:Self
316014102,,
316030003,,
316040002,,
316050006,,
316050008,,
316050010,,
316054204,,
316060006,,
316065102,1.0,3:Self
316070003,,
316100003,,
316100007,,
316104104,,
316110005,,
316110006,1.0,1:Parent
316110007,1.0,3:Self
316110008,,
316110009,,
316113102,,
316120002,,
316130002,,
316135102,1.0,1:Parent
316150003,1.0,3:Self
316170004,,
316170006,1.0,
316190002,,
316190004,,
316190006,1.0,
316200002,,
316200003,1.0,3:Self
316210003,1.0,
316210005,1.0,1:Parent
316220004,,
316230002,,
316230004,1.0,1:Parent
316230007,2.0,3:Self
316250002,,
316250003,,
316270003,1.0,1:Parent
316275202,2.0,3:Self
316280005,,
316280007,,
316295105,1.0,3:Self
316410003,,
317010004,2.0,1:Parent
317015102,2.0,3:Self
317020006,,
317030003,1.0,3:Self
317040004,2.0,3:Self
317040005,1.0,3:Self
317040006,1.0,3:Self
317060002,,
317063104,1.0,3:Self
317080004,1.0,3:Self
317104102,1.0,3:Self
317110002,,
317110003,2.0,3:Self
317110005,1.0,3:Self
317120002,1.0,
317130003,1.0,3:Self
317131104,,
317140002,,
317140007,1.0,3:Self
317144102,1.0,3:Self
317145102,1.0,3:Self
317150003,1.0,3:Self
317150004,1.0,3:Self
317160003,,
317170002,,
317180002,,
317190002,,
317190007,1.0,3:Self
317190008,1.0,3:Self
317194102,,
317203102,,
317230002,1.0,
317254202,,
317260005,,
317280002,2.0,3:Self
317300002,,
317300006,1.0,3:Self
318040004,,
318054102,1.0,1:Parent
318090003,,
318100002,,
318120003,1.0,3:Self
318130003,,
318140002,,
318150002,1.0,3:Self
318190012,,
318410002,,
318410003,1.0,3:Self
318414202,1.0,3:Self
319010003,1.0,3:Self
319020003,3.0,
319050003,,
319060002,,
319060006,,
319090002,,
319090003,1.0,3:Self
319110002,,
319110003,1.0,3:Self
319120002,,
319130002,,
319140002,1.0,
319140006,1.0,3:Self
319145102,1.0,3:Self
319150003,1.0,3:Self
319150004,1.0,
319150009,1.0,1:Parent
319154102,,
319170003,,
319170004,,
319180002,,
319200003,,
319200004,3.0,
319410002,2.0,1:Parent
319410012,1.0,3:Self
320010002,,
320010004,,
320020004,3.0,3:Self
320020009,2.0,3:Self
320024102,,
320050002,,
320050003,,
320053202,,
320065102,1.0,3:Self
320073102,,
320080002,,
320080004,1.0,3:Self
