pidlink,marstat,age,sex,ever_married,male
280090005,2:Married,33.0,1:Male,1,1
280090006,2:Married,31.0,3:Female,1,0
280090007,2:Married,27.0,3:Female,1,0
280090010,1:Not yet married,18.0,1:Male,0,1
280090018,2:Married,45.0,3:Female,1,0
280092103,1:Not yet married,16.0,3:Female,0,0
280094102,2:Married,32.0,3:Female,1,0
280095202,2:Married,28.0,3:Female,1,0
280100001,2:Married,55.0,1:Male,1,1
280100002,2:Married,56.0,3:Female,1,0
280100003,2:Married,31.0,3:Female,1,0
280100004,1:Not yet married,29.0,3:Female,0,0
280100005,5:Widowed,78.0,3:Female,1,0
280105101,2:Married,32.0,1:Male,1,1
280110001,2:Married,81.0,1:Male,1,1
280110002,2:Married,71.0,3:Female,1,0
280110003,2:Married,42.0,1:Male,1,1
280110004,4:Divorced,45.0,3:Female,1,0
280110005,2:Married,33.0,3:Female,1,0
280110006,2:Married,26.0,1:Male,1,1
280112102,2:Married,38.0,3:Female,1,0
280113201,2:Married,39.0,1:Male,1,1
280115102,2:Married,25.0,3:Female,1,0
280120001,4:Divorced,52.0,3:Female,1,0
280120002,4:Divorced,69.0,1:Male,1,1
280120003,2:Married,35.0,1:Male,1,1
280120004,2:Married,34.0,3:Female,1,0
280120005,2:Married,31.0,3:Female,1,0
280120006,1:Not yet married,27.0,1:Male,0,1
280120007,2:Married,24.0,1:Male,1,1
280120008,1:Not yet married,18.0,1:Male,0,1
280120009,2:Married,20.0,3:Female,1,0
280122101,2:Married,36.0,1:Male,1,1
280122103,1:Not yet married,15.0,3:Female,0,0
280123102,2:Married,38.0,3:Female,1,0
280140001,2:Married,53.0,1:Male,1,1
280140002,2:Married,46.0,3:Female,1,0
280140004,2:Married,27.0,1:Male,1,1
280140005,1:Not yet married,25.0,1:Male,0,1
280140007,1:Not yet married,21.0,1:Male,0,1
280140008,2:Married,32.0,3:Female,1,0
280140009,2:Married,19.0,3:Female,1,0
280150003,2:Married,47.0,1:Male,1,1
280150004,2:Married,41.0,3:Female,1,0
280150005,2:Married,37.0,3:Female,1,0
280150006,2:Married,44.0,3:Female,1,0
280150007,1:Not yet married,23.0,3:Female,0,0
280150008,1:Not yet married,26.0,1:Male,0,1
280150009,2:Married,44.0,1:Male,1,1
280150010,1:Not yet married,18.0,1:Male,0,1
280151104,1:Not yet married,20.0,3:Female,0,0
280151105,1:Not yet married,17.0,3:Female,0,0
280153101,2:Married,44.0,1:Male,1,1
280153103,1:Not yet married,15.0,1:Male,0,1
280160002,2:Married,39.0,1:Male,1,1
280160003,2:Married,36.0,3:Female,1,0
280160005,2:Married,41.0,1:Male,1,1
280160006,2:Married,40.0,3:Female,1,0
280163103,1:Not yet married,15.0,3:Female,0,0
280170001,2:Married,52.0,1:Male,1,1
280170002,2:Married,56.0,3:Female,1,0
280170003,2:Married,35.0,1:Male,1,1
280170004,2:Married,34.0,1:Male,1,1
280170005,2:Married,29.0,3:Female,1,0
280170006,1:Not yet married,24.0,1:Male,0,1
280170007,2:Married,43.0,1:Male,1,1
280170008,2:Married,46.0,1:Male,1,1
280170010,2:Married,41.0,1:Male,1,1
280170011,1:Not yet married,19.0,1:Male,0,1
280171102,2:Married,41.0,3:Female,1,0
280171103,1:Not yet married,19.0,1:Male,0,1
280171104,1:Not yet married,15.0,1:Male,0,1
280173102,2:Married,41.0,3:Female,1,0
280173103,1:Not yet married,18.0,3:Female,0,0
280173202,2:Married,39.0,3:Female,1,0
280174102,2:Married,32.0,3:Female,1,0
280175102,2:Married,33.0,3:Female,1,0
280175201,2:Married,28.0,1:Male,1,1
280190001,5:Widowed,71.0,3:Female,1,0
280190002,2:Married,41.0,3:Female,1,0
280190003,2:Married,49.0,1:Male,1,1
280191103,1:Not yet married,18.0,1:Male,0,1
280194101,2:Married,41.0,1:Male,1,1
280194103,1:Not yet married,16.0,1:Male,0,1
280200003,4:Divorced,36.0,3:Female,1,0
280200004,2:Married,32.0,3:Female,1,0
280200005,2:Married,29.0,3:Female,1,0
280200006,1:Not yet married,24.0,1:Male,0,1
280200007,2:Married,21.0,3:Female,1,0
280200008,2:Married,34.0,3:Female,1,0
280200011,2:Married,27.0,1:Male,1,1
280204101,2:Married,36.0,1:Male,1,1
280205201,2:Married,29.0,1:Male,1,1
280205301,2:Married,26.0,1:Male,1,1
280210003,4:Divorced,44.0,3:Female,1,0
280210005,2:Married,37.0,3:Female,1,0
280210006,2:Married,30.0,3:Female,1,0
280210007,1:Not yet married,17.0,1:Male,0,1
280215101,2:Married,27.0,1:Male,1,1
280220001,5:Widowed,82.0,3:Female,1,0
280220003,2:Married,40.0,1:Male,1,1
280220004,2:Married,39.0,1:Male,1,1
280220005,2:Married,35.0,1:Male,1,1
280220006,5:Widowed,51.0,3:Female,1,0
280220007,1:Not yet married,31.0,1:Male,0,1
280220008,1:Not yet married,28.0,1:Male,0,1
280220009,1:Not yet married,24.0,3:Female,0,0
280224102,2:Married,33.0,3:Female,1,0
280224202,2:Married,30.0,3:Female,1,0
280225102,2:Married,29.0,3:Female,1,0
280230001,2:Married,77.0,1:Male,1,1
280230002,2:Married,51.0,3:Female,1,0
280230004,2:Married,29.0,1:Male,1,1
280230005,2:Married,27.0,3:Female,1,0
280235102,2:Married,22.0,3:Female,1,0
280235201,2:Married,36.0,1:Male,1,1
280240001,2:Married,56.0,1:Male,1,1
280240002,2:Married,51.0,3:Female,1,0
280240003,2:Married,34.0,3:Female,1,0
280240004,2:Married,32.0,3:Female,1,0
280240005,2:Married,29.0,1:Male,1,1
280240006,2:Married,23.0,3:Female,1,0
280243101,2:Married,42.0,1:Male,1,1
280243201,2:Married,41.0,1:Male,1,1
280245102,2:Married,22.0,3:Female,1,0
280245201,2:Married,28.0,1:Male,1,1
280250001,5:Widowed,61.0,1:Male,1,1
280250003,1:Not yet married,36.0,3:Female,0,0
280250004,2:Married,34.0,3:Female,1,0
280250005,2:Married,31.0,1:Male,1,1
280254101,2:Married,40.0,1:Male,1,1
280254202,2:Married,26.0,3:Female,1,0
280260001,2:Married,84.0,1:Male,1,1
280260002,2:Married,51.0,3:Female,1,0
280260003,1:Not yet married,19.0,3:Female,0,0
280260004,1:Not yet married,15.0,1:Male,0,1
280280002,5:Widowed,85.0,3:Female,1,0
280280003,2:Married,40.0,1:Male,1,1
280280005,2:Married,39.0,3:Female,1,0
280280006,1:Not yet married,19.0,3:Female,0,0
280283101,2:Married,40.0,1:Male,1,1
280283104,1:Not yet married,17.0,1:Male,0,1
280290002,5:Widowed,72.0,3:Female,1,0
280290003,2:Married,39.0,1:Male,1,1
280290004,2:Married,36.0,1:Male,1,1
280290006,2:Married,37.0,3:Female,1,0
280290007,1:Not yet married,17.0,3:Female,0,0
280293104,1:Not yet married,15.0,1:Male,0,1
280294102,2:Married,32.0,3:Female,1,0
280300001,5:Widowed,87.0,3:Female,1,0
280300002,2:Married,41.0,1:Male,1,1
280300003,2:Married,39.0,3:Female,1,0
280300004,2:Married,24.0,1:Male,1,1
280300006,1:Not yet married,23.0,1:Male,0,1
280300007,2:Married,21.0,1:Male,1,1
280300008,1:Not yet married,18.0,3:Female,0,0
280305102,2:Married,24.0,3:Female,1,0
280305202,2:Married,23.0,3:Female,1,0
281010002,5:Widowed,70.0,3:Female,1,0
281010003,2:Married,48.0,1:Male,1,1
281010004,2:Married,32.0,1:Male,1,1
281010005,5:Widowed,92.0,3:Female,1,0
281011102,2:Married,46.0,3:Female,1,0
281011103,1:Not yet married,20.0,3:Female,0,0
281011104,1:Not yet married,16.0,3:Female,0,0
281015102,2:Married,32.0,3:Female,1,0
281020002,2:Married,34.0,3:Female,1,0
281020003,2:Married,60.0,3:Female,1,0
281020004,2:Married,61.0,1:Male,1,1
281020007,2:Married,33.0,1:Male,1,1
281020008,2:Married,25.0,3:Female,1,0
281022101,2:Married,44.0,1:Male,1,1
281022102,2:Married,46.0,3:Female,1,0
281022103,1:Not yet married,17.0,1:Male,0,1
281022106,1:Not yet married,15.0,1:Male,0,1
281023104,2:Married,41.0,1:Male,1,1
281030002,1:Not yet married,45.0,3:Female,0,0
281030003,2:Married,42.0,1:Male,1,1
281030004,2:Married,39.0,3:Female,1,0
281030007,2:Married,30.0,3:Female,1,0
281031102,5:Widowed,55.0,3:Female,1,0
281031103,1:Not yet married,19.0,1:Male,0,1
281032105,2:Married,49.0,1:Male,1,1
281032106,1:Not yet married,15.0,1:Male,0,1
281033102,1:Not yet married,19.0,1:Male,0,1
281034102,2:Married,41.0,3:Female,1,0
281035103,2:Married,31.0,1:Male,1,1
281040001,2:Married,55.0,1:Male,1,1
281040002,2:Married,55.0,3:Female,1,0
281040003,2:Married,32.0,3:Female,1,0
281040004,2:Married,28.0,3:Female,1,0
281040005,2:Married,25.0,3:Female,1,0
281040006,2:Married,21.0,3:Female,1,0
281040007,1:Not yet married,16.0,1:Male,0,1
281040008,1:Not yet married,16.0,1:Male,0,1
281040009,2:Married,32.0,1:Male,1,1
281044101,2:Married,29.0,1:Male,1,1
281045101,2:Married,34.0,1:Male,1,1
281050003,5:Widowed,60.0,3:Female,1,0
281060001,4:Divorced,64.0,1:Male,1,1
281060002,2:Married,40.0,3:Female,1,0
281060003,2:Married,24.0,3:Female,1,0
281060005,1:Not yet married,18.0,3:Female,0,0
281065101,2:Married,35.0,1:Male,1,1
281065201,2:Married,25.0,1:Male,1,1
281070003,1:Not yet married,15.0,1:Male,0,1
281080003,5:Widowed,74.0,1:Male,1,1
281080004,2:Married,43.0,1:Male,1,1
281080005,2:Married,43.0,3:Female,1,0
281090001,1:Not yet married,48.0,3:Female,0,0
281100002,1:Not yet married,64.0,3:Female,0,0
281110003,2:Married,29.0,1:Male,1,1
281110004,1:Not yet married,18.0,1:Male,0,1
281114102,2:Married,28.0,3:Female,1,0
281120001,2:Married,75.0,1:Male,1,1
281120003,2:Married,45.0,1:Male,1,1
281120004,2:Married,29.0,3:Female,1,0
281120007,2:Married,50.0,3:Female,1,0
281125102,2:Married,37.0,3:Female,1,0
281125201,2:Married,30.0,1:Male,1,1
281130001,2:Married,51.0,1:Male,1,1
281130002,2:Married,49.0,3:Female,1,0
281130003,2:Married,32.0,1:Male,1,1
281130004,2:Married,27.0,1:Male,1,1
281130005,2:Married,25.0,1:Male,1,1
281130006,1:Not yet married,23.0,1:Male,0,1
281130007,1:Not yet married,15.0,3:Female,0,0
281130011,2:Married,21.0,3:Female,1,0
281130012,2:Married,19.0,3:Female,1,0
281130013,2:Married,23.0,3:Female,1,0
281140001,2:Married,61.0,1:Male,1,1
281140002,2:Married,60.0,3:Female,1,0
281140003,2:Married,34.0,1:Male,1,1
281140004,2:Married,30.0,1:Male,1,1
281140005,1:Not yet married,23.0,3:Female,0,0
281144102,2:Married,30.0,3:Female,1,0
281145102,2:Married,24.0,3:Female,1,0
281150001,5:Widowed,62.0,1:Male,1,1
281150003,2:Married,36.0,1:Male,1,1
281153102,2:Married,33.0,3:Female,1,0
281153103,1:Not yet married,15.0,3:Female,0,0
281160001,2:Married,52.0,1:Male,1,1
281160002,2:Married,48.0,3:Female,1,0
281160003,2:Married,26.0,3:Female,1,0
281160004,2:Married,23.0,3:Female,1,0
281164102,2:Married,26.0,1:Male,1,1
281165101,2:Married,22.0,1:Male,1,1
281170001,2:Married,72.0,1:Male,1,1
281170002,2:Married,69.0,3:Female,1,0
281170003,2:Married,40.0,3:Female,1,0
281170006,2:Married,29.0,3:Female,1,0
281170007,2:Married,27.0,3:Female,1,0
281170008,4:Divorced,24.0,3:Female,1,0
281171101,2:Married,46.0,1:Male,1,1
281171103,1:Not yet married,18.0,3:Female,0,0
281174101,2:Married,33.0,1:Male,1,1
281175101,2:Married,27.0,1:Male,1,1
281190001,2:Married,49.0,1:Male,1,1
281190002,2:Married,44.0,3:Female,1,0
281200001,2:Married,81.0,1:Male,1,1
281200002,2:Married,71.0,3:Female,1,0
281200003,1:Not yet married,47.0,3:Female,0,0
281200004,1:Not yet married,42.0,1:Male,0,1
282010002,5:Widowed,61.0,3:Female,1,0
282010003,2:Married,41.0,1:Male,1,1
282010004,2:Married,39.0,3:Female,1,0
282010005,2:Married,35.0,1:Male,1,1
282010006,2:Married,24.0,3:Female,1,0
282010007,2:Married,25.0,3:Female,1,0
282010008,1:Not yet married,20.0,1:Male,0,1
282015102,2:Married,39.0,3:Female,1,0
282015103,1:Not yet married,19.0,3:Female,0,0
282015201,2:Married,54.0,1:Male,1,1
282015203,1:Not yet married,17.0,1:Male,0,1
282015302,2:Married,28.0,3:Female,1,0
282020001,5:Widowed,54.0,3:Female,1,0
282020004,2:Married,33.0,3:Female,1,0
282020007,2:Married,25.0,3:Female,1,0
282020008,5:Widowed,86.0,3:Female,1,0
282020009,5:Widowed,89.0,3:Female,1,0
282024103,2:Married,38.0,1:Male,1,1
282030002,5:Widowed,52.0,3:Female,1,0
282030004,2:Married,36.0,3:Female,1,0
282030006,2:Married,30.0,3:Female,1,0
282030007,2:Married,27.0,3:Female,1,0
282030009,2:Married,31.0,3:Female,1,0
282030011,5:Widowed,53.0,1:Male,1,1
282034201,2:Married,36.0,1:Male,1,1
282035101,2:Married,30.0,1:Male,1,1
282040004,2:Married,26.0,1:Male,1,1
282040010,1:Not yet married,17.0,1:Male,0,1
282040011,1:Not yet married,19.0,1:Male,0,1
282040012,1:Not yet married,17.0,3:Female,0,0
282040013,2:Married,54.0,1:Male,1,1
282040014,2:Married,51.0,3:Female,1,0
282040018,2:Married,22.0,3:Female,1,0
282045102,2:Married,20.0,3:Female,1,0
282050002,2:Married,52.0,3:Female,1,0
282050003,1:Not yet married,34.0,1:Male,0,1
282050006,1:Not yet married,24.0,1:Male,0,1
282054102,2:Married,42.0,3:Female,1,0
282060002,5:Widowed,78.0,3:Female,1,0
282060004,2:Married,42.0,3:Female,1,0
282060007,1:Not yet married,15.0,3:Female,0,0
282064106,2:Married,50.0,1:Male,1,1
282070001,5:Widowed,69.0,1:Male,1,1
282070005,2:Married,30.0,1:Male,1,1
282070006,2:Married,26.0,3:Female,1,0
282070008,2:Married,40.0,1:Male,1,1
282070010,1:Not yet married,19.0,3:Female,0,0
282073106,2:Married,23.0,3:Female,1,0
282073202,2:Married,36.0,3:Female,1,0
282073203,1:Not yet married,15.0,1:Male,0,1
282075101,2:Married,32.0,1:Male,1,1
282080001,2:Married,59.0,1:Male,1,1
282080002,2:Married,55.0,3:Female,1,0
282080005,4:Divorced,23.0,3:Female,1,0
282090002,5:Widowed,91.0,3:Female,1,0
282090003,2:Married,50.0,1:Male,1,1
282090004,2:Married,56.0,3:Female,1,0
282090005,2:Married,48.0,3:Female,1,0
282090007,2:Married,26.0,3:Female,1,0
282090008,2:Married,23.0,3:Female,1,0
282090009,2:Married,31.0,1:Male,1,1
282090011,2:Married,23.0,1:Male,1,1
282090013,2:Married,28.0,3:Female,1,0
282091104,1:Not yet married,20.0,1:Male,0,1
282091203,2:Married,61.0,1:Male,1,1
282095302,2:Married,21.0,3:Female,1,0
282100002,5:Widowed,73.0,3:Female,1,0
282100004,2:Married,37.0,1:Male,1,1
282100006,2:Married,19.0,3:Female,1,0
282100007,1:Not yet married,18.0,1:Male,0,1
282100008,4:Divorced,38.0,3:Female,1,0
282101102,2:Married,47.0,3:Female,1,0
282101103,2:Married,23.0,3:Female,1,0
282101105,1:Not yet married,15.0,3:Female,0,0
282105102,2:Married,39.0,3:Female,1,0
282105201,2:Married,29.0,1:Male,1,1
282110001,2:Married,72.0,1:Male,1,1
282110002,2:Married,53.0,3:Female,1,0
282110007,2:Married,20.0,3:Female,1,0
282110009,1:Not yet married,20.0,3:Female,0,0
282110010,1:Not yet married,15.0,3:Female,0,0
282115101,2:Married,28.0,1:Male,1,1
282120001,2:Married,55.0,1:Male,1,1
282120002,2:Married,51.0,3:Female,1,0
282120004,1:Not yet married,28.0,1:Male,0,1
282124101,2:Married,30.0,1:Male,1,1
282124104,2:Married,23.0,3:Female,1,0
282130001,2:Married,65.0,1:Male,1,1
282130002,2:Married,72.0,3:Female,1,0
282130003,2:Married,37.0,3:Female,1,0
282130005,2:Married,31.0,3:Female,1,0
282130006,1:Not yet married,27.0,1:Male,0,1
282134104,2:Married,41.0,1:Male,1,1
282134201,2:Married,40.0,1:Male,1,1
282140001,2:Married,56.0,1:Male,1,1
282140002,2:Married,55.0,3:Female,1,0
282140003,2:Married,27.0,3:Female,1,0
282140005,2:Married,18.0,3:Female,1,0
282140006,1:Not yet married,15.0,1:Male,0,1
282145101,2:Married,28.0,1:Male,1,1
282150001,2:Married,57.0,1:Male,1,1
282150002,2:Married,53.0,3:Female,1,0
282150003,2:Married,37.0,1:Male,1,1
282150005,2:Married,23.0,3:Female,1,0
282150006,1:Not yet married,22.0,3:Female,0,0
282160001,2:Married,46.0,1:Male,1,1
282160002,2:Married,43.0,3:Female,1,0
282160003,2:Married,24.0,1:Male,1,1
282160007,1:Not yet married,18.0,1:Male,0,1
282165102,2:Married,38.0,3:Female,1,0
282170001,2:Married,67.0,1:Male,1,1
282170002,2:Married,61.0,3:Female,1,0
282170003,4:Divorced,37.0,1:Male,1,1
282170004,2:Married,30.0,3:Female,1,0
282170005,2:Married,27.0,1:Male,1,1
282170006,2:Married,39.0,3:Female,1,0
282170007,1:Not yet married,20.0,3:Female,0,0
282170008,1:Not yet married,18.0,3:Female,0,0
282170011,2:Married,25.0,3:Female,1,0
282175101,2:Married,33.0,1:Male,1,1
282175201,2:Married,46.0,1:Male,1,1
282180001,5:Widowed,56.0,3:Female,1,0
282180004,1:Not yet married,19.0,3:Female,0,0
282190001,2:Married,51.0,1:Male,1,1
282190002,4:Divorced,47.0,3:Female,1,0
282190004,1:Not yet married,27.0,1:Male,0,1
282190007,2:Married,44.0,3:Female,1,0
282210001,4:Divorced,56.0,3:Female,1,0
282220001,4:Divorced,45.0,3:Female,1,0
282220002,1:Not yet married,23.0,1:Male,0,1
282220003,1:Not yet married,18.0,3:Female,0,0
282230001,2:Married,64.0,1:Male,1,1
282230002,2:Married,64.0,3:Female,1,0
282230003,1:Not yet married,28.0,3:Female,0,0
282240001,2:Married,56.0,1:Male,1,1
282240002,2:Married,60.0,3:Female,1,0
282240004,2:Married,24.0,3:Female,1,0
282240006,2:Married,33.0,3:Female,1,0
282244101,2:Married,34.0,1:Male,1,1
282244201,2:Married,34.0,1:Male,1,1
282250001,2:Married,67.0,1:Male,1,1
282250002,2:Married,56.0,3:Female,1,0
282250003,1:Not yet married,24.0,1:Male,0,1
282260001,5:Widowed,72.0,3:Female,1,0
282260002,2:Married,43.0,3:Female,1,0
282260003,1:Not yet married,23.0,1:Male,0,1
282260005,2:Married,71.0,1:Male,1,1
282270001,5:Widowed,77.0,3:Female,1,0
282270002,2:Married,50.0,1:Male,1,1
282270003,2:Married,43.0,1:Male,1,1
282270004,2:Married,34.0,3:Female,1,0
282270005,2:Married,46.0,3:Female,1,0
282275102,2:Married,39.0,3:Female,1,0
282280003,1:Not yet married,28.0,1:Male,0,1
282280006,2:Married,46.0,3:Female,1,0
282280008,1:Not yet married,17.0,1:Male,0,1
282290001,5:Widowed,50.0,3:Female,1,0
282290005,1:Not yet married,15.0,1:Male,0,1
282293001,2:Married,35.0,3:Female,1,0
282410001,2:Married,39.0,3:Female,1,0
282410002,2:Married,23.0,3:Female,1,0
282410004,2:Married,44.0,1:Male,1,1
282410007,2:Married,29.0,1:Male,1,1
283010001,2:Married,55.0,1:Male,1,1
283010002,2:Married,44.0,3:Female,1,0
283010003,2:Married,29.0,1:Male,1,1
283010004,1:Not yet married,25.0,1:Male,0,1
283010005,1:Not yet married,18.0,1:Male,0,1
283015102,2:Married,37.0,3:Female,1,0
283020001,2:Married,78.0,1:Male,1,1
283020002,2:Married,74.0,3:Female,1,0
283020004,2:Married,39.0,1:Male,1,1
283020005,2:Married,35.0,3:Female,1,0
283021102,2:Married,52.0,1:Male,1,1
283021103,1:Not yet married,19.0,3:Female,0,0
283021104,1:Not yet married,25.0,1:Male,0,1
283021105,1:Not yet married,22.0,1:Male,0,1
283023101,2:Married,41.0,1:Male,1,1
283024102,2:Married,34.0,3:Female,1,0
283030001,2:Married,78.0,1:Male,1,1
283030003,2:Married,45.0,3:Female,1,0
283030004,2:Married,42.0,3:Female,1,0
283030005,2:Married,40.0,1:Male,1,1
283030006,2:Married,37.0,1:Male,1,1
283030007,2:Married,35.0,1:Male,1,1
283030008,1:Not yet married,32.0,1:Male,0,1
283030013,2:Married,49.0,3:Female,1,0
283032201,2:Married,46.0,1:Male,1,1
283032203,1:Not yet married,19.0,1:Male,0,1
283032205,1:Not yet married,15.0,1:Male,0,1
283034102,2:Married,29.0,3:Female,1,0
283034202,2:Married,32.0,3:Female,1,0
283040001,2:Married,51.0,1:Male,1,1
283040005,2:Married,23.0,3:Female,1,0
283050001,2:Married,72.0,1:Male,1,1
283050002,2:Married,54.0,3:Female,1,0
283050003,2:Married,44.0,1:Male,1,1
283050004,2:Married,43.0,1:Male,1,1
283050005,2:Married,31.0,3:Female,1,0
283050006,1:Not yet married,28.0,1:Male,0,1
283050007,1:Not yet married,27.0,1:Male,0,1
283050008,2:Married,27.0,3:Female,1,0
283050009,1:Not yet married,21.0,1:Male,0,1
283053102,2:Married,40.0,3:Female,1,0
283053104,1:Not yet married,15.0,1:Male,0,1
283053202,2:Married,34.0,3:Female,1,0
283055101,2:Married,36.0,1:Male,1,1
283055201,2:Married,27.0,1:Male,1,1
283060002,5:Widowed,52.0,1:Male,1,1
283070001,2:Married,62.0,1:Male,1,1
283070002,2:Married,50.0,3:Female,1,0
283070003,2:Married,32.0,3:Female,1,0
283070004,1:Not yet married,29.0,3:Female,0,0
283070005,1:Not yet married,23.0,3:Female,0,0
283070006,1:Not yet married,20.0,1:Male,0,1
283080001,2:Married,50.0,1:Male,1,1
283080002,2:Married,46.0,3:Female,1,0
283080003,2:Married,28.0,3:Female,1,0
283080004,2:Married,25.0,1:Male,1,1
283080005,1:Not yet married,18.0,1:Male,0,1
283085101,2:Married,31.0,1:Male,1,1
283085202,2:Married,25.0,3:Female,1,0
283090002,5:Widowed,72.0,3:Female,1,0
283090003,2:Married,44.0,1:Male,1,1
283090004,2:Married,44.0,1:Male,1,1
283090005,1:Not yet married,41.0,3:Female,0,0
283090008,1:Not yet married,31.0,1:Male,0,1
283090009,1:Not yet married,29.0,1:Male,0,1
283093102,2:Married,39.0,3:Female,1,0
283093103,1:Not yet married,15.0,1:Male,0,1
283093202,2:Married,39.0,3:Female,1,0
283093203,1:Not yet married,17.0,1:Male,0,1
283100002,5:Widowed,46.0,3:Female,1,0
283100004,1:Not yet married,20.0,3:Female,0,0
283110001,2:Married,60.0,1:Male,1,1
283110002,2:Married,50.0,3:Female,1,0
283110004,2:Married,27.0,3:Female,1,0
283110005,2:Married,25.0,3:Female,1,0
283110008,2:Married,29.0,3:Female,1,0
283115101,2:Married,27.0,1:Male,1,1
283120002,2:Married,54.0,1:Male,1,1
283120003,2:Married,42.0,3:Female,1,0
283120006,1:Not yet married,19.0,1:Male,0,1
283130001,2:Married,45.0,1:Male,1,1
283130002,2:Married,42.0,3:Female,1,0
283130005,1:Not yet married,16.0,3:Female,0,0
283140001,2:Married,57.0,1:Male,1,1
283140002,2:Married,55.0,3:Female,1,0
283140003,2:Married,34.0,1:Male,1,1
283140004,2:Married,32.0,1:Male,1,1
283140005,2:Married,30.0,1:Male,1,1
283140006,2:Married,27.0,3:Female,1,0
283140007,1:Not yet married,26.0,1:Male,0,1
283140008,1:Not yet married,24.0,1:Male,0,1
283140010,5:Widowed,87.0,3:Female,1,0
283144101,2:Married,40.0,1:Male,1,1
283145102,2:Married,30.0,3:Female,1,0
283145202,2:Married,31.0,3:Female,1,0
283145302,2:Married,28.0,3:Female,1,0
283150001,2:Married,48.0,1:Male,1,1
283150002,2:Married,47.0,3:Female,1,0
283150003,2:Married,24.0,1:Male,1,1
283150004,1:Not yet married,20.0,3:Female,0,0
283150006,1:Not yet married,20.0,1:Male,0,1
283150007,2:Married,20.0,3:Female,1,0
283160001,2:Married,81.0,1:Male,1,1
283160002,2:Married,79.0,3:Female,1,0
283160004,2:Married,37.0,1:Male,1,1
283160005,1:Not yet married,23.0,3:Female,0,0
283165102,2:Married,26.0,3:Female,1,0
283170001,2:Married,72.0,1:Male,1,1
283170002,2:Married,66.0,3:Female,1,0
283170003,2:Married,40.0,1:Male,1,1
283170004,2:Married,40.0,1:Male,1,1
283170005,2:Married,38.0,1:Male,1,1
283170007,2:Married,33.0,1:Male,1,1
283170008,1:Not yet married,32.0,3:Female,0,0
283170010,5:Widowed,69.0,3:Female,1,0
283170011,1:Not yet married,32.0,3:Female,0,0
283170012,1:Not yet married,30.0,1:Male,0,1
283173102,2:Married,35.0,3:Female,1,0
283174102,2:Married,32.0,3:Female,1,0
283174202,2:Married,40.0,3:Female,1,0
283174402,2:Married,31.0,3:Female,1,0
283180001,5:Widowed,91.0,3:Female,1,0
