pidlink,marstat,age,sex
247220002,2:Married,48.0,3:Female
247220003,2:Married,30.0,1:Male
247225102,2:Married,22.0,3:Female
247230001,2:Married,58.0,1:Male
247230002,2:Married,53.0,3:Female
247230003,2:Married,39.0,3:Female
247230004,2:Married,47.0,1:Male
247240002,5:Widowed,53.0,3:Female
247240003,2:Married,35.0,3:Female
247240004,2:Married,33.0,1:Male
247244101,2:Married,40.0,1:Male
247244205,2:Married,29.0,3:Female
247250001,2:Married,49.0,1:Male
247250002,2:Married,42.0,3:Female
247250003,2:Married,24.0,3:Female
247250007,2:Married,32.0,1:Male
247270001,2:Married,55.0,1:Male
247270002,2:Married,53.0,3:Female
247270003,2:Married,26.0,3:Female
247280001,2:Married,57.0,1:Male
247280002,2:Married,47.0,3:Female
247280003,2:Married,34.0,1:Male
247280004,2:Married,30.0,3:Female
247284101,2:Married,39.0,1:Male
247285102,2:Married,33.0,3:Female
247290001,2:Married,58.0,1:Male
247290002,2:Married,46.0,3:Female
247290003,2:Married,31.0,1:Male
247290004,2:Married,28.0,3:Female
247290005,4:Divorced,24.0,3:Female
247294102,2:Married,27.0,3:Female
247294201,2:Married,34.0,1:Male
247300002,5:Widowed,63.0,3:Female
247300003,2:Married,47.0,3:Female
247300004,2:Married,50.0,1:Male
247300005,2:Married,30.0,3:Female
247300006,2:Married,34.0,1:Male
248010002,2:Married,47.0,3:Female
248010003,2:Married,47.0,1:Male
248020001,2:Married,50.0,1:Male
248020002,2:Married,45.0,3:Female
248020003,2:Married,25.0,3:Female
248025101,2:Married,29.0,1:Male
248030001,2:Married,59.0,1:Male
248030002,2:Married,51.0,3:Female
248030003,2:Married,38.0,3:Female
248030004,2:Married,35.0,3:Female
248033101,2:Married,41.0,1:Male
248034101,2:Married,35.0,1:Male
248040001,2:Married,60.0,1:Male
248040002,2:Married,54.0,3:Female
248040003,2:Married,39.0,3:Female
248040004,2:Married,33.0,3:Female
248040005,2:Married,31.0,1:Male
248041101,2:Married,42.0,1:Male
248041201,2:Married,42.0,1:Male
248050001,2:Married,53.0,1:Male
248050002,2:Married,55.0,3:Female
248050003,2:Married,30.0,1:Male
248050005,2:Married,28.0,3:Female
248060001,2:Married,71.0,1:Male
248060002,2:Married,60.0,3:Female
248060003,2:Married,39.0,1:Male
248060005,2:Married,34.0,1:Male
248060006,2:Married,32.0,3:Female
248060010,2:Married,45.0,1:Male
248064102,2:Married,39.0,3:Female
248064201,2:Married,38.0,1:Male
248065102,2:Married,29.0,3:Female
248080001,2:Married,49.0,1:Male
248080002,2:Married,44.0,3:Female
248090002,5:Widowed,70.0,3:Female
248090003,2:Married,36.0,1:Male
248090005,2:Married,27.0,3:Female
248094102,2:Married,37.0,3:Female
248100003,5:Widowed,52.0,3:Female
248100004,2:Married,50.0,1:Male
248100005,2:Married,46.0,3:Female
248110002,5:Widowed,71.0,3:Female
248110003,2:Married,46.0,1:Male
248110004,2:Married,42.0,3:Female
248110006,2:Married,35.0,3:Female
248110007,2:Married,31.0,3:Female
248114101,2:Married,39.0,1:Male
248120005,2:Married,40.0,1:Male
248120006,2:Married,40.0,3:Female
248120009,2:Married,26.0,3:Female
248123107,2:Married,49.0,1:Male
248124102,2:Married,33.0,3:Female
248150001,2:Married,53.0,1:Male
248150002,2:Married,49.0,3:Female
248150003,2:Married,37.0,3:Female
248170003,2:Married,45.0,1:Male
248170004,2:Married,40.0,3:Female
248170005,2:Married,46.0,1:Male
248170006,2:Married,38.0,3:Female
248180001,2:Married,55.0,1:Male
248180002,2:Married,52.0,3:Female
248180003,2:Married,33.0,1:Male
248185102,2:Married,28.0,3:Female
248190001,2:Married,62.0,1:Male
248190002,2:Married,55.0,3:Female
249010002,2:Married,61.0,3:Female
249010003,2:Married,45.0,1:Male
249010004,2:Married,35.0,3:Female
249010005,2:Married,31.0,3:Female
249010006,2:Married,29.0,3:Female
249010008,2:Married,41.0,1:Male
249010012,2:Married,30.0,1:Male
249011103,2:Married,41.0,1:Male
249013104,2:Married,39.0,3:Female
249020002,5:Widowed,56.0,3:Female
249030001,2:Married,79.0,1:Male
249030002,2:Married,62.0,3:Female
249030003,2:Married,30.0,3:Female
249030005,2:Married,23.0,3:Female
249035101,2:Married,53.0,1:Male
249035201,2:Married,45.0,1:Male
249040002,5:Widowed,59.0,3:Female
249050001,2:Married,64.0,1:Male
249050002,2:Married,49.0,3:Female
249050003,2:Married,27.0,1:Male
249055102,2:Married,19.0,3:Female
249060001,5:Widowed,76.0,1:Male
249060003,2:Married,40.0,1:Male
249060004,2:Married,20.0,3:Female
249060007,2:Married,32.0,3:Female
249070001,2:Married,65.0,1:Male
249070002,2:Married,60.0,3:Female
249070004,2:Married,40.0,3:Female
249070005,2:Married,33.0,1:Male
249070006,2:Married,29.0,1:Male
249070007,2:Married,24.0,3:Female
249070008,2:Married,29.0,3:Female
249070013,2:Married,32.0,3:Female
249070014,2:Married,24.0,1:Male
249071103,2:Married,41.0,1:Male
249071106,2:Married,19.0,3:Female
249075101,2:Married,29.0,1:Male
249075201,2:Married,31.0,1:Male
249080003,2:Married,33.0,1:Male
249080004,2:Married,30.0,1:Male
249080005,2:Married,29.0,1:Male
249080007,2:Married,45.0,1:Male
249080009,2:Married,38.0,3:Female
249080011,2:Married,29.0,3:Female
249085102,2:Married,33.0,3:Female
249085205,2:Married,23.0,3:Female
249090001,2:Married,62.0,1:Male
249090002,2:Married,49.0,3:Female
249090003,2:Married,29.0,3:Female
249090004,2:Married,24.0,3:Female
249090008,2:Married,40.0,1:Male
249094103,2:Married,38.0,1:Male
249100001,2:Married,58.0,1:Male
249100002,2:Married,49.0,3:Female
249100003,2:Married,32.0,3:Female
249100004,2:Married,30.0,1:Male
249100006,2:Married,36.0,1:Male
249105102,2:Married,27.0,3:Female
249110001,2:Married,49.0,1:Male
249110002,2:Married,46.0,3:Female
249110004,2:Married,20.0,3:Female
249110007,2:Married,24.0,1:Male
249120001,2:Married,61.0,1:Male
249120002,2:Married,52.0,3:Female
249120003,2:Married,28.0,3:Female
249120004,2:Married,23.0,3:Female
249125101,2:Married,38.0,1:Male
249130001,5:Widowed,74.0,3:Female
249130002,2:Married,45.0,3:Female
249130003,2:Married,33.0,3:Female
249130004,2:Married,47.0,1:Male
249130006,2:Married,49.0,3:Female
249130011,2:Married,44.0,1:Male
249140002,2:Married,58.0,3:Female
249140004,4:Divorced,23.0,3:Female
249140005,2:Married,69.0,1:Male
249160002,5:Widowed,66.0,3:Female
249160003,5:Widowed,41.0,3:Female
249160004,2:Married,31.0,1:Male
249160006,2:Married,21.0,3:Female
249163102,2:Married,25.0,3:Female
249165101,2:Married,36.0,1:Male
249170001,2:Married,48.0,1:Male
249170002,2:Married,49.0,3:Female
249170003,2:Married,23.0,3:Female
249175101,2:Married,25.0,1:Male
249190001,4:Divorced,59.0,1:Male
249210001,2:Married,84.0,1:Male
249210002,2:Married,71.0,3:Female
249210003,2:Married,37.0,1:Male
249210004,2:Married,43.0,1:Male
249210005,2:Married,40.0,3:Female
249211102,2:Married,41.0,3:Female
249220002,2:Married,42.0,3:Female
249220003,2:Married,27.0,3:Female
249220007,2:Married,35.0,1:Male
249224101,2:Married,56.0,1:Male
249240001,2:Married,49.0,1:Male
249240002,2:Married,48.0,3:Female
249250001,2:Married,54.0,1:Male
249250002,2:Married,49.0,3:Female
249250003,2:Married,30.0,3:Female
249250004,2:Married,27.0,3:Female
249250005,2:Married,20.0,3:Female
249250010,2:Married,32.0,1:Male
249254101,4:Divorced,37.0,1:Male
249255101,2:Married,28.0,1:Male
249260001,2:Married,54.0,1:Male
249260002,2:Married,52.0,3:Female
249260003,2:Married,34.0,3:Female
249260004,2:Married,32.0,3:Female
249260005,2:Married,29.0,3:Female
249260006,2:Married,42.0,1:Male
249260008,2:Married,34.0,1:Male
249263102,2:Married,35.0,1:Male
249270001,2:Married,71.0,1:Male
249270002,2:Married,59.0,3:Female
249270004,2:Married,36.0,1:Male
249270006,2:Married,30.0,1:Male
249270008,5:Widowed,90.0,3:Female
249270009,2:Married,43.0,1:Male
249273107,2:Married,33.0,3:Female
249273202,2:Married,38.0,3:Female
249274102,2:Married,40.0,3:Female
249275102,2:Married,30.0,3:Female
249290001,2:Married,67.0,1:Male
249290002,2:Married,57.0,3:Female
249290004,2:Married,38.0,3:Female
249290005,2:Married,36.0,3:Female
249290006,2:Married,31.0,3:Female
249290007,2:Married,45.0,1:Male
249293103,2:Married,39.0,1:Male
249293203,2:Married,37.0,1:Male
250010002,5:Widowed,37.0,3:Female
250010003,5:Widowed,49.0,3:Female
250010004,2:Married,29.0,1:Male
250010008,2:Married,25.0,1:Male
250010013,2:Married,19.0,3:Female
250013102,2:Married,29.0,3:Female
250020002,5:Widowed,71.0,3:Female
250020003,2:Married,27.0,1:Male
250020004,2:Married,25.0,3:Female
250030001,2:Married,49.0,1:Male
250030002,2:Married,47.0,3:Female
250040001,2:Married,46.0,1:Male
250040002,2:Married,41.0,3:Female
250050002,5:Widowed,71.0,3:Female
250050003,2:Married,46.0,1:Male
250050004,2:Married,41.0,3:Female
250060009,2:Married,64.0,1:Male
250060010,2:Married,60.0,3:Female
250090010,2:Married,17.0,3:Female
250090011,2:Married,21.0,3:Female
250095102,2:Married,27.0,1:Male
250095202,2:Married,51.0,1:Male
250100003,2:Married,37.0,3:Female
250110001,5:Widowed,87.0,3:Female
250110002,4:Divorced,56.0,3:Female
250110004,2:Married,31.0,3:Female
250120001,4:Divorced,52.0,3:Female
250130001,5:Widowed,69.0,3:Female
250130002,2:Married,38.0,3:Female
250130003,2:Married,41.0,3:Female
250130004,4:Divorced,32.0,3:Female
250130005,2:Married,40.0,1:Male
250134101,2:Married,43.0,1:Male
250160001,2:Married,69.0,1:Male
250160002,2:Married,61.0,3:Female
250160004,2:Married,34.0,1:Male
250160007,2:Married,22.0,3:Female
250163101,2:Married,48.0,1:Male
250163104,2:Married,19.0,1:Male
250165202,2:Married,32.0,3:Female
250165301,2:Married,47.0,1:Male
250165502,2:Married,20.0,3:Female
250170001,2:Married,72.0,1:Male
250170002,2:Married,61.0,3:Female
250170005,3:Separated,28.0,1:Male
250190001,2:Married,87.0,1:Male
250190002,2:Married,82.0,3:Female
250190009,2:Married,47.0,1:Male
250190011,2:Married,33.0,3:Female
250200001,2:Married,51.0,1:Male
250200002,2:Married,46.0,3:Female
250200005,2:Married,33.0,1:Male
250201103,2:Married,33.0,3:Female
250210002,5:Widowed,72.0,3:Female
250220001,5:Widowed,72.0,3:Female
250220002,2:Married,38.0,3:Female
250220003,2:Married,32.0,1:Male
250224102,2:Married,36.0,3:Female
250260002,5:Widowed,71.0,3:Female
250260004,2:Married,29.0,1:Male
250260006,2:Married,24.0,3:Female
250280002,5:Widowed,76.0,3:Female
250280003,2:Married,46.0,3:Female
250280005,4:Divorced,28.0,3:Female
250290001,2:Married,51.0,1:Male
250290002,2:Married,46.0,3:Female
250300001,2:Married,53.0,1:Male
250300002,2:Married,49.0,3:Female
250300003,2:Married,31.0,3:Female
250300005,2:Married,22.0,3:Female
250300007,2:Married,19.0,3:Female
250300011,2:Married,26.0,1:Male
250420001,2:Married,68.0,1:Male
250420002,2:Married,66.0,3:Female
250420004,2:Married,32.0,1:Male
250420005,4:Divorced,29.0,1:Male
250420009,3:Separated,41.0,3:Female
250423102,2:Married,29.0,3:Female
251010001,2:Married,52.0,1:Male
251010002,2:Married,50.0,3:Female
251010005,2:Married,23.0,1:Male
251010008,5:Widowed,70.0,3:Female
251020002,2:Married,42.0,1:Male
251021102,2:Married,45.0,3:Female
251030001,2:Married,51.0,1:Male
251030002,2:Married,46.0,3:Female
251040001,5:Widowed,81.0,3:Female
251050003,2:Married,25.0,3:Female
251050005,2:Married,60.0,1:Male
251050006,2:Married,53.0,3:Female
251054104,2:Married,30.0,1:Male
251060001,2:Married,54.0,1:Male
251060002,2:Married,51.0,3:Female
251060003,2:Married,27.0,1:Male
251070003,5:Widowed,71.0,3:Female
251080001,4:Divorced,55.0,3:Female
251090002,5:Widowed,71.0,3:Female
251090005,2:Married,31.0,3:Female
251090009,2:Married,35.0,1:Male
251100001,2:Married,71.0,3:Female
251100003,2:Married,26.0,3:Female
251100004,2:Married,67.0,1:Male
251105102,2:Married,28.0,1:Male
251110001,4:Divorced,79.0,3:Female
251120001,5:Widowed,79.0,3:Female
251120003,4:Divorced,79.0,3:Female
251120005,2:Married,46.0,1:Male
251120006,2:Married,40.0,3:Female
251120007,4:Divorced,29.0,3:Female
251130001,2:Married,71.0,1:Male
251130002,2:Married,61.0,3:Female
251130003,2:Married,36.0,1:Male
251130004,2:Married,27.0,3:Female
251130006,5:Widowed,81.0,3:Female
251140001,5:Widowed,68.0,3:Female
251140002,2:Married,51.0,1:Male
251140003,2:Married,48.0,1:Male
251140006,2:Married,26.0,3:Female
251140007,2:Married,32.0,1:Male
251140011,2:Married,40.0,3:Female
251140012,2:Married,19.0,3:Female
251140015,2:Married,37.0,3:Female
251143105,2:Married,45.0,3:Female
251144108,2:Married,20.0,1:Male
251150001,2:Married,49.0,1:Male
251150002,2:Married,47.0,3:Female
251150006,2:Married,20.0,1:Male
251150008,2:Married,31.0,3:Female
251155102,2:Married,16.0,3:Female
251160005,2:Married,67.0,1:Male
251160008,2:Married,59.0,3:Female
251170001,2:Married,51.0,1:Male
251170002,2:Married,46.0,3:Female
251170003,2:Married,28.0,3:Female
251170005,2:Married,22.0,1:Male
251174102,2:Married,20.0,3:Female
251190001,2:Married,46.0,3:Female
251190002,2:Married,27.0,1:Male
251190004,4:Divorced,41.0,3:Female
251190007,2:Married,45.0,1:Male
251200002,2:Married,30.0,3:Female
251210001,2:Married,54.0,1:Male
251210002,2:Married,48.0,3:Female
251220001,4:Divorced,61.0,3:Female
251230002,2:Married,25.0,1:Male
251230003,2:Married,39.0,1:Male
251230004,2:Married,34.0,3:Female
251234102,2:Married,22.0,3:Female
251240002,2:Married,57.0,3:Female
251240003,5:Widowed,41.0,1:Male
251240007,2:Married,54.0,1:Male
251240008,2:Married,41.0,3:Female
251240009,2:Married,37.0,3:Female
251250002,5:Widowed,61.0,3:Female
251250003,2:Married,26.0,3:Female
251250008,2:Married,28.0,1:Male
251260001,4:Divorced,81.0,3:Female
251260006,4:Divorced,41.0,3:Female
251270001,2:Married,61.0,3:Female
251270002,2:Married,43.0,3:Female
251270008,2:Married,64.0,1:Male
251273101,2:Married,43.0,1:Male
251280001,2:Married,57.0,1:Male
251280002,2:Married,52.0,3:Female
251280003,2:Married,47.0,3:Female
251280004,2:Married,41.0,3:Female
251280005,2:Married,33.0,1:Male
251280006,2:Married,27.0,3:Female
251280008,2:Married,17.0,3:Female
251280011,2:Married,18.0,1:Male
251281101,2:Married,47.0,1:Male
251283204,2:Married,43.0,1:Male
251283306,2:Married,25.0,3:Female
251285101,2:Married,31.0,1:Male
251290001,2:Married,72.0,1:Male
251290002,2:Married,71.0,3:Female
251290003,2:Married,44.0,3:Female
251290007,4:Divorced,31.0,3:Female
251295101,2:Married,44.0,1:Male
251300001,2:Married,56.0,1:Male
251300002,2:Married,51.0,3:Female
251300003,2:Married,28.0,3:Female
251300007,4:Divorced,36.0,3:Female
251300009,2:Married,34.0,1:Male
252030001,5:Widowed,64.0,3:Female
252030003,2:Married,31.0,1:Male
252030004,2:Married,39.0,3:Female
252040001,2:Married,57.0,1:Male
252040002,2:Married,51.0,3:Female
252040003,2:Married,32.0,1:Male
252040004,2:Married,29.0,3:Female
252040005,2:Married,26.0,3:Female
252040006,2:Married,24.0,3:Female
252044201,2:Married,35.0,1:Male
252045103,2:Married,31.0,3:Female
252045202,2:Married,29.0,1:Male
252045303,2:Married,24.0,1:Male
252050001,2:Married,57.0,1:Male
252050002,2:Married,50.0,3:Female
252050003,2:Married,30.0,3:Female
252050004,2:Married,27.0,3:Female
252054103,2:Married,36.0,1:Male
252060003,4:Divorced,59.0,3:Female
252060006,2:Married,44.0,3:Female
252070003,2:Married,38.0,1:Male
252070004,2:Married,36.0,1:Male
252070006,2:Married,24.0,3:Female
252073102,2:Married,34.0,3:Female
252080001,5:Widowed,47.0,1:Male
252090001,2:Married,77.0,1:Male
252090002,2:Married,63.0,3:Female
252090003,2:Married,32.0,1:Male
252090005,2:Married,24.0,3:Female
252100001,2:Married,51.0,1:Male
252100002,2:Married,47.0,3:Female
252100004,5:Widowed,69.0,3:Female
252110002,5:Widowed,54.0,3:Female
252110003,4:Divorced,36.0,1:Male
252110004,2:Married,34.0,3:Female
252110005,2:Married,29.0,3:Female
252110007,2:Married,36.0,1:Male
252115202,2:Married,38.0,1:Male
252130001,2:Married,63.0,1:Male
252130002,2:Married,63.0,3:Female
252140001,2:Married,56.0,1:Male
252140002,2:Married,47.0,3:Female
252140003,2:Married,28.0,1:Male
252144102,2:Married,25.0,3:Female
252150001,2:Married,46.0,1:Male
252150002,2:Married,49.0,3:Female
252160001,2:Married,63.0,1:Male
252160003,2:Married,34.0,1:Male
252160004,2:Married,33.0,3:Female
252160008,2:Married,30.0,3:Female
252163205,2:Married,37.0,1:Male
252164102,2:Married,37.0,3:Female
252170001,2:Married,62.0,1:Male
252170002,2:Married,59.0,3:Female
252170003,2:Married,37.0,1:Male
252170004,2:Married,35.0,3:Female
252170005,2:Married,29.0,3:Female
252174102,2:Married,35.0,3:Female
252175101,2:Married,27.0,1:Male
252175201,2:Married,32.0,1:Male
252180001,5:Widowed,55.0,1:Male
252180003,2:Married,30.0,3:Female
252180006,5:Widowed,86.0,3:Female
252180007,2:Married,28.0,1:Male
252190001,5:Widowed,73.0,3:Female
252190003,2:Married,38.0,1:Male
252190004,4:Divorced,35.0,3:Female
252190005,2:Married,33.0,1:Male
252195102,2:Married,30.0,3:Female
252195204,2:Married,18.0,3:Female
252200001,5:Widowed,74.0,3:Female
252200003,2:Married,35.0,3:Female
252200004,2:Married,29.0,1:Male
252210001,2:Married,48.0,1:Male
252210002,2:Married,44.0,3:Female
252230001,2:Married,53.0,1:Male
252230002,2:Married,50.0,3:Female
252230003,2:Married,32.0,3:Female
252230004,2:Married,29.0,1:Male
252230007,2:Married,37.0,1:Male
252235102,2:Married,23.0,3:Female
252240003,2:Married,43.0,3:Female
252240004,2:Married,39.0,1:Male
252240005,2:Married,36.0,3:Female
252240007,2:Married,56.0,1:Male
252244102,2:Married,31.0,3:Female
252245101,2:Married,40.0,1:Male
252250001,2:Married,88.0,1:Male
252250002,3:Separated,55.0,3:Female
252250004,2:Married,50.0,1:Male
252250005,2:Married,46.0,3:Female
252250006,2:Married,22.0,3:Female
252250008,2:Married,25.0,1:Male
252270002,5:Widowed,47.0,3:Female
252270003,2:Married,30.0,3:Female
252270004,2:Married,26.0,3:Female
252270006,2:Married,26.0,1:Male
252270007,2:Married,26.0,1:Male
252280001,2:Married,61.0,1:Male
252280002,2:Married,53.0,3:Female
252280003,2:Married,36.0,3:Female
252280004,2:Married,27.0,3:Female
252280005,2:Married,39.0,1:Male
252280007,2:Married,31.0,1:Male
252290001,2:Married,56.0,1:Male
252290002,2:Married,49.0,3:Female
252290003,2:Married,33.0,1:Male
252295102,2:Married,21.0,3:Female
252300001,5:Widowed,62.0,3:Female
252300002,2:Married,44.0,1:Male
252300003,2:Married,36.0,3:Female
252300004,2:Married,39.0,3:Female
252304101,2:Married,28.0,1:Male
253010001,2:Married,58.0,1:Male
253010002,2:Married,47.0,3:Female
253010003,2:Married,25.0,3:Female
253010004,2:Married,24.0,3:Female
253015101,2:Married,34.0,1:Male
253015201,2:Married,29.0,1:Male
253020001,2:Married,60.0,1:Male
253020002,2:Married,57.0,3:Female
253020006,2:Married,33.0,3:Female
253020008,5:Widowed,92.0,3:Female
253024103,2:Married,43.0,1:Male
253030001,2:Married,60.0,1:Male
253030002,2:Married,58.0,3:Female
253030003,2:Married,35.0,1:Male
253030005,2:Married,29.0,3:Female
253040003,5:Widowed,67.0,3:Female
253050003,2:Married,35.0,1:Male
253050005,4:Divorced,49.0,1:Male
253054102,2:Married,33.0,3:Female
253070002,5:Widowed,73.0,3:Female
253070003,2:Married,44.0,1:Male
253070008,2:Married,53.0,1:Male
253074102,2:Married,39.0,3:Female
253080002,5:Widowed,62.0,3:Female
253090001,2:Married,55.0,1:Male
253090002,2:Married,53.0,3:Female
253090003,2:Married,31.0,3:Female
253090004,2:Married,30.0,3:Female
253090006,2:Married,33.0,1:Male
253094101,2:Married,37.0,1:Male
253110002,2:Married,57.0,3:Female
253110006,2:Married,29.0,1:Male
253115102,2:Married,31.0,3:Female
253120001,5:Widowed,75.0,3:Female
253120002,2:Married,56.0,3:Female
253120007,4:Divorced,48.0,1:Male
253130002,5:Widowed,73.0,3:Female
253130005,2:Married,47.0,1:Male
253130007,2:Married,29.0,3:Female
253130008,2:Married,28.0,1:Male
253130010,2:Married,27.0,3:Female
253133202,2:Married,44.0,3:Female
253135101,2:Married,30.0,1:Male
253140004,2:Married,38.0,3:Female
253144106,2:Married,32.0,1:Male
253150002,5:Widowed,61.0,3:Female
253150003,2:Married,41.0,1:Male
253150004,2:Married,37.0,3:Female
253150009,2:Married,37.0,3:Female
253160003,2:Married,58.0,3:Female
253160005,2:Married,35.0,1:Male
253160007,2:Married,32.0,3:Female
253160008,2:Married,29.0,3:Female
253160009,2:Married,26.0,1:Male
253160010,2:Married,23.0,3:Female
253160011,2:Married,60.0,1:Male
253160012,2:Married,57.0,3:Female
253161110,2:Married,32.0,1:Male
253161111,2:Married,72.0,1:Male
253164301,2:Married,33.0,1:Male
253164403,2:Married,23.0,1:Male
